Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
Di_angry1,1,3,lip,phonemes,16,Cv,d,i,3404386,3404472,3404286,alveolar,stop,yes,alveolar
uT_happy2,0,4,control_lip,phonemes,17,vC,u,t,3412403,3412731,3412303,alveolar,stop,no,alveolar
eB_happy2,0,1,control_lip,phonemes,18,vC,e,b,3420381,3420623,3420281,alveolar,stop,no,alveolar
Do_happy2,0,3,control_lip,phonemes,19,Cv,d,o,3428364,3428416,3428264,alveolar,stop,yes,alveolar
Pu_happy2,1,2,lip,phonemes,20,Cv,p,u,3436355,3436437,3436255,bilabial,stop,no,bilabial
iD_happy2,0,3,control_lip,phonemes,21,vC,i,d,3444393,3444732,3444293,alveolar,stop,no,alveolar
Te_angry1,1,4,lip,phonemes,22,Cv,t,e,3452373,3452486,3452273,alveolar,stop,no,alveolar
Ba_angry2,1,1,lip,phonemes,23,Cv,b,a,3460366,3460419,3460266,bilabial,stop,yes,bilabial
oD_angry1,0,3,control_lip,phonemes,24,vC,o,d,3468352,3468771,3468252,alveolar,stop,no,alveolar
Di_angry2,1,3,lip,phonemes,25,Cv,d,i,3476383,3476472,3476283,alveolar,stop,yes,alveolar
Bu_angry1,1,1,lip,phonemes,26,Cv,b,u,3484342,3484411,3484242,bilabial,stop,yes,bilabial
Pe_angry2,0,2,control_lip,phonemes,27,Cv,p,e,3492347,3492493,3492247,bilabial,stop,no,bilabial
Ti_happy1,1,4,lip,phonemes,28,Cv,t,i,3500326,3500421,3500226,alveolar,stop,no,alveolar
uP_happy1,1,2,lip,phonemes,29,vC,u,p,3508385,3508666,3508285,alveolar,stop,no,alveolar
uB_angry2,0,1,control_lip,phonemes,30,vC,u,b,3516342,3516681,3516242,alveolar,stop,no,alveolar
iT_happy2,1,4,lip,phonemes,31,vC,i,t,3524370,3524645,3524270,alveolar,stop,no,alveolar
uP_angry1,0,2,control_lip,phonemes,32,vC,u,p,3532327,3532669,3532227,alveolar,stop,no,alveolar
Do_angry1,1,3,lip,phonemes,33,Cv,d,o,3540354,3540407,3540254,alveolar,stop,yes,alveolar
Bi_angry1,0,1,control_lip,phonemes,34,Cv,b,i,3548355,3548417,3548255,bilabial,stop,yes,bilabial
De_happy2,1,3,lip,phonemes,35,Cv,d,e,3556338,3556389,3556238,alveolar,stop,yes,alveolar
oT_angry1,0,4,control_lip,phonemes,36,vC,o,t,3564376,3564707,3564276,alveolar,stop,no,alveolar
Da_happy2,1,3,lip,phonemes,37,Cv,d,a,3572391,3572446,3572291,alveolar,stop,yes,alveolar
Be_happy1,1,1,lip,phonemes,38,Cv,b,e,3580349,3580403,3580249,bilabial,stop,yes,bilabial
iB_happy2,1,1,lip,phonemes,39,vC,i,b,3588374,3588698,3588274,alveolar,stop,no,alveolar
Pi_happy2,0,2,control_lip,phonemes,40,Cv,p,i,3596362,3596462,3596262,bilabial,stop,no,bilabial
Bi_happy2,1,1,lip,phonemes,41,Cv,b,i,3604326,3604380,3604226,bilabial,stop,yes,bilabial
iP_angry2,1,2,lip,phonemes,42,vC,i,p,3612384,3612705,3612284,alveolar,stop,no,alveolar
eT_angry2,1,4,lip,phonemes,43,vC,e,t,3620342,3620632,3620242,alveolar,stop,no,alveolar
oD_angry2,0,3,control_lip,phonemes,44,vC,o,d,3628359,3628770,3628259,alveolar,stop,no,alveolar
Da_angry1,1,3,lip,phonemes,45,Cv,d,a,3636362,3636416,3636262,alveolar,stop,yes,alveolar
Be_happy2,0,1,control_lip,phonemes,46,Cv,b,e,3644347,3644492,3644247,bilabial,stop,yes,bilabial
Pa_happy1,1,2,lip,phonemes,47,Cv,p,a,3652344,3652482,3652244,bilabial,stop,no,bilabial
aP_angry1,1,2,lip,phonemes,48,vC,a,p,3660338,3660672,3660238,alveolar,stop,no,alveolar
uD_angry2,1,3,lip,phonemes,49,vC,u,d,3668330,3668695,3668230,alveolar,stop,no,alveolar
Ta_angry1,0,4,control_lip,phonemes,50,Cv,t,a,3676373,3676481,3676273,alveolar,stop,no,alveolar
eB_happy1,1,1,lip,phonemes,51,vC,e,b,3684348,3684593,3684248,alveolar,stop,no,alveolar
oP_angry2,0,2,control_lip,phonemes,52,vC,o,p,3692346,NaN,3692246,alveolar,stop,no,alveolar
Te_happy1,0,4,control_lip,phonemes,53,Cv,t,e,3700354,3700467,3700254,alveolar,stop,no,alveolar
aP_happy2,1,2,lip,phonemes,54,vC,a,p,3708392,3708672,3708292,alveolar,stop,no,alveolar
Bo_angry1,0,1,control_lip,phonemes,55,Cv,b,o,3716358,3716412,3716258,bilabial,stop,yes,bilabial
Ti_angry1,0,4,control_lip,phonemes,56,Cv,t,i,3724393,3724567,3724293,alveolar,stop,no,alveolar
aB_angry2,0,1,control_lip,phonemes,57,vC,a,b,3732393,3732733,3732293,alveolar,stop,no,alveolar
Po_happy1,0,2,control_lip,phonemes,58,Cv,p,o,3740378,3740473,3740278,bilabial,stop,no,bilabial
aD_angry2,1,3,lip,phonemes,59,vC,a,d,3748384,3748707,3748284,alveolar,stop,no,alveolar
iP_angry1,1,2,lip,phonemes,60,vC,i,p,3756376,3756703,3756276,alveolar,stop,no,alveolar
oT_happy2,1,4,lip,phonemes,61,vC,o,t,3796305,3796646,3796205,alveolar,stop,no,alveolar
Ti_happy2,1,4,lip,phonemes,62,Cv,t,i,3804365,3804457,3804265,alveolar,stop,no,alveolar
De_angry1,0,3,control_lip,phonemes,63,Cv,d,e,3812394,3812440,3812294,alveolar,stop,yes,alveolar
uB_angry1,1,1,lip,phonemes,64,vC,u,b,3820348,3820685,3820248,alveolar,stop,no,alveolar
oD_angry1,1,3,lip,phonemes,65,vC,o,d,3828341,3828760,3828241,alveolar,stop,no,alveolar
Bi_angry2,0,1,control_lip,phonemes,66,Cv,b,i,3836389,3836444,3836289,bilabial,stop,yes,bilabial
Pe_happy1,1,2,lip,phonemes,67,Cv,p,e,3844392,3844493,3844292,bilabial,stop,no,bilabial
oP_happy1,0,2,control_lip,phonemes,68,vC,o,p,3852400,3852735,3852300,alveolar,stop,no,alveolar
iD_angry1,1,3,lip,phonemes,69,vC,i,d,3860343,3860663,3860243,alveolar,stop,no,alveolar
oP_angry1,1,2,lip,phonemes,70,vC,o,p,3868369,3868687,3868269,alveolar,stop,no,alveolar
eP_happy2,1,2,lip,phonemes,71,vC,e,p,3876361,3876646,3876261,alveolar,stop,no,alveolar
Bo_happy2,1,1,lip,phonemes,72,Cv,b,o,3884353,3884407,3884253,bilabial,stop,yes,bilabial
De_happy1,0,3,control_lip,phonemes,73,Cv,d,e,3892366,3892416,3892266,alveolar,stop,yes,alveolar
To_happy1,1,4,lip,phonemes,74,Cv,t,o,3900337,3900419,3900237,alveolar,stop,no,alveolar
aP_happy1,1,2,lip,phonemes,75,vC,a,p,3908363,3908668,3908263,alveolar,stop,no,alveolar
Ta_angry2,0,4,control_lip,phonemes,76,Cv,t,a,3916399,3916484,3916299,alveolar,stop,no,alveolar
eD_angry2,0,3,control_lip,phonemes,77,vC,e,d,3924335,3924644,3924235,alveolar,stop,no,alveolar
iB_angry2,0,1,control_lip,phonemes,78,vC,i,b,3932366,3932696,3932266,alveolar,stop,no,alveolar
Po_angry1,1,2,lip,phonemes,79,Cv,p,o,3940298,3940377,3940198,bilabial,stop,no,bilabial
Bu_angry2,0,1,control_lip,phonemes,80,Cv,b,u,3948400,3948469,3948300,bilabial,stop,yes,bilabial
iP_happy1,0,2,control_lip,phonemes,81,vC,i,p,3956356,3956665,3956256,alveolar,stop,no,alveolar
uT_angry1,1,4,lip,phonemes,82,vC,u,t,3964342,3964661,3964242,alveolar,stop,no,alveolar
oT_happy1,1,4,lip,phonemes,83,vC,o,t,3972366,3972693,3972266,alveolar,stop,no,alveolar
Pi_angry2,1,2,lip,phonemes,84,Cv,p,i,3980359,3980475,3980259,bilabial,stop,no,bilabial
oB_happy2,1,1,lip,phonemes,85,vC,o,b,3988385,3988715,3988285,alveolar,stop,no,alveolar
aT_angry2,1,4,lip,phonemes,86,vC,a,t,3996378,3996693,3996278,alveolar,stop,no,alveolar
Ba_happy2,0,1,control_lip,phonemes,87,Cv,b,a,4004338,4004453,4004238,bilabial,stop,yes,bilabial
Da_angry2,1,3,lip,phonemes,88,Cv,d,a,4012361,4012417,4012261,alveolar,stop,yes,alveolar
eD_happy1,0,3,control_lip,phonemes,89,vC,e,d,4020336,4020605,4020236,alveolar,stop,no,alveolar
eT_angry1,1,4,lip,phonemes,90,vC,e,t,4028346,4028616,4028246,alveolar,stop,no,alveolar
Pa_angry2,1,2,lip,phonemes,91,Cv,p,a,4036373,4036462,4036273,bilabial,stop,no,bilabial
aP_angry2,1,2,lip,phonemes,92,vC,a,p,4044364,4044706,4044264,alveolar,stop,no,alveolar
aD_happy2,1,3,lip,phonemes,93,vC,a,d,4052356,4052621,4052256,alveolar,stop,no,alveolar
uB_happy2,0,1,control_lip,phonemes,94,vC,u,b,4060364,4060701,4060264,alveolar,stop,no,alveolar
Du_happy2,1,3,lip,phonemes,95,Cv,d,u,4068374,4068454,4068274,alveolar,stop,yes,alveolar
iP_happy2,0,2,control_lip,phonemes,96,vC,i,p,4076318,4076635,4076218,alveolar,stop,no,alveolar
oT_angry2,1,4,lip,phonemes,97,vC,o,t,4084358,4084667,4084258,alveolar,stop,no,alveolar
eD_happy2,1,3,lip,phonemes,98,vC,e,d,4092384,4092667,4092284,alveolar,stop,no,alveolar
To_angry2,1,4,lip,phonemes,99,Cv,t,o,4100342,4100440,4100242,alveolar,stop,no,alveolar
iB_happy1,1,1,lip,phonemes,100,vC,i,b,4140372,4140708,4140272,alveolar,stop,no,alveolar
Be_angry2,1,1,lip,phonemes,101,Cv,b,e,4148329,4148383,4148229,bilabial,stop,yes,bilabial
Pe_happy2,1,2,lip,phonemes,102,Cv,p,e,4156387,4156530,4156287,bilabial,stop,no,bilabial
Do_angry2,0,3,control_lip,phonemes,103,Cv,d,o,4164371,4164424,4164271,alveolar,stop,yes,alveolar
eB_angry2,1,1,lip,phonemes,104,vC,e,b,4172372,4172642,4172272,alveolar,stop,no,alveolar
Tu_happy1,1,4,lip,phonemes,105,Cv,t,u,4180367,4180463,4180267,alveolar,stop,no,alveolar
iT_happy1,1,4,lip,phonemes,106,vC,i,t,4188357,4188640,4188257,alveolar,stop,no,alveolar
eP_angry1,0,2,control_lip,phonemes,107,vC,e,p,4196380,4196669,4196280,alveolar,stop,no,alveolar
oB_angry2,1,1,lip,phonemes,108,vC,o,b,4204341,4204673,4204241,alveolar,stop,no,alveolar
Te_angry2,1,4,lip,phonemes,109,Cv,t,e,4212367,4212479,4212267,alveolar,stop,no,alveolar
uD_happy1,1,3,lip,phonemes,110,vC,u,d,4220358,4220706,4220258,alveolar,stop,no,alveolar
Bo_happy1,1,1,lip,phonemes,111,Cv,b,o,4228385,4228439,4228285,bilabial,stop,yes,bilabial
eP_happy1,1,2,lip,phonemes,112,vC,e,p,4236343,4236628,4236243,alveolar,stop,no,alveolar
Pa_happy2,1,2,lip,phonemes,113,Cv,p,a,4244336,4244496,4244236,bilabial,stop,no,bilabial
aB_happy2,0,1,control_lip,phonemes,114,vC,a,b,4252373,4252708,4252273,alveolar,stop,no,alveolar
aT_happy2,0,4,control_lip,phonemes,115,vC,a,t,4260388,4260629,4260288,alveolar,stop,no,alveolar
Tu_angry1,1,4,lip,phonemes,116,Cv,t,u,4268379,4268491,4268279,alveolar,stop,no,alveolar
aB_happy2,1,1,lip,phonemes,1,vC,a,b,4411006,4411341,4410906,alveolar,stop,no,alveolar
aT_happy2,1,4,lip,phonemes,2,vC,a,t,4418999,4419240,4418899,alveolar,stop,no,alveolar
uP_happy2,0,2,control_lip,phonemes,3,vC,u,p,4427032,4427362,4426932,alveolar,stop,no,alveolar
Do_angry2,1,3,lip,phonemes,4,Cv,d,o,4435017,4435070,4434917,alveolar,stop,yes,alveolar
eP_angry1,1,2,lip,phonemes,5,vC,e,p,4443009,4443298,4442909,alveolar,stop,no,alveolar
uT_happy1,0,4,control_lip,phonemes,6,vC,u,t,4451001,4451318,4450901,alveolar,stop,no,alveolar
Te_happy2,1,4,lip,phonemes,7,Cv,t,e,4459029,4459143,4458929,alveolar,stop,no,alveolar
aP_angry1,0,2,control_lip,phonemes,8,vC,a,p,4467039,4467373,4466939,alveolar,stop,no,alveolar
Ta_angry2,1,4,lip,phonemes,9,Cv,t,a,4475010,4475095,4474910,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_lip,phonemes,10,Cv,p,u,4483036,4483118,4482936,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_lip,phonemes,11,Cv,t,u,4491007,4491103,4490907,alveolar,stop,no,alveolar
iD_happy2,1,3,lip,phonemes,12,vC,i,d,4499021,4499360,4498921,alveolar,stop,no,alveolar
eB_happy2,1,1,lip,phonemes,13,vC,e,b,4507014,4507256,4506914,alveolar,stop,no,alveolar
Ba_happy2,1,1,lip,phonemes,14,Cv,b,a,4515038,4515153,4514938,bilabial,stop,yes,bilabial
eD_angry2,1,3,lip,phonemes,15,vC,e,d,4523031,4523340,4522931,alveolar,stop,no,alveolar
aB_happy1,1,1,lip,phonemes,16,vC,a,b,4530990,4531312,4530890,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_lip,phonemes,17,Cv,p,a,4539001,4539139,4538901,bilabial,stop,no,bilabial
Do_happy2,1,3,lip,phonemes,18,Cv,d,o,4547041,4547093,4546941,alveolar,stop,yes,alveolar
Bu_happy2,1,1,lip,phonemes,19,Cv,b,u,4555037,4555105,4554937,bilabial,stop,yes,bilabial
aB_angry1,1,1,lip,phonemes,20,vC,a,b,4562992,4563333,4562892,alveolar,stop,no,alveolar
aT_happy1,1,4,lip,phonemes,21,vC,a,t,4571018,4571300,4570918,alveolar,stop,no,alveolar
Po_angry1,0,2,control_lip,phonemes,22,Cv,p,o,4579010,4579089,4578910,bilabial,stop,no,bilabial
uD_angry1,1,3,lip,phonemes,23,vC,u,d,4587035,4587425,4586935,alveolar,stop,no,alveolar
Di_happy1,1,3,lip,phonemes,24,Cv,d,i,4595027,4595110,4594927,alveolar,stop,yes,alveolar
Ta_happy1,1,4,lip,phonemes,25,Cv,t,a,4611013,4611150,4610913,alveolar,stop,no,alveolar
Ba_happy1,1,1,lip,phonemes,26,Cv,b,a,4619038,4619120,4618938,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_lip,phonemes,27,vC,e,t,4627031,4627301,4626931,alveolar,stop,no,alveolar
Do_happy1,1,3,lip,phonemes,28,Cv,d,o,4635023,4635075,4634923,alveolar,stop,yes,alveolar
oD_happy2,1,3,lip,phonemes,29,vC,o,d,4643017,4643355,4642917,alveolar,stop,no,alveolar
Ba_angry2,1,1,lip,phonemes,30,Cv,b,a,4651040,4651093,4650940,bilabial,stop,yes,bilabial
To_angry2,0,4,control_lip,phonemes,31,Cv,t,o,4658987,4659085,4658887,alveolar,stop,no,alveolar
eD_happy1,1,3,lip,phonemes,32,vC,e,d,4667025,4667294,4666925,alveolar,stop,no,alveolar
iP_happy2,1,2,lip,phonemes,33,vC,i,p,4675017,4675334,4674917,alveolar,stop,no,alveolar
Di_angry2,0,3,control_lip,phonemes,34,Cv,d,i,4683051,4683140,4682951,alveolar,stop,yes,alveolar
Bu_angry2,1,1,lip,phonemes,35,Cv,b,u,4691034,4691103,4690934,bilabial,stop,yes,bilabial
Pu_angry1,1,2,lip,phonemes,36,Cv,p,u,4699026,4699109,4698926,bilabial,stop,no,bilabial
Bu_happy1,1,1,lip,phonemes,37,Cv,b,u,4707018,4707085,4706918,bilabial,stop,yes,bilabial
De_angry1,1,3,lip,phonemes,38,Cv,d,e,4715011,4715057,4714911,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_lip,phonemes,39,vC,o,b,4723040,4723370,4722940,alveolar,stop,no,alveolar
oD_angry2,1,3,lip,phonemes,40,vC,o,d,4731030,4731441,4730930,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_lip,phonemes,41,Cv,p,i,4738994,4739110,4738894,bilabial,stop,no,bilabial
Bo_angry1,1,1,lip,phonemes,42,Cv,b,o,4746980,4747034,4746880,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_lip,phonemes,43,vC,o,t,4755008,4755335,4754908,alveolar,stop,no,alveolar
uB_happy2,1,1,lip,phonemes,44,vC,u,b,4763031,4763368,4762931,alveolar,stop,no,alveolar
oT_angry1,1,4,lip,phonemes,45,vC,o,t,4771024,4771355,4770924,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_lip,phonemes,46,Cv,p,e,4778999,4779142,4778899,bilabial,stop,no,bilabial
Di_happy2,1,3,lip,phonemes,47,Cv,d,i,4787041,4787123,4786941,alveolar,stop,yes,alveolar
oP_happy2,1,2,lip,phonemes,48,vC,o,p,4795034,4795357,4794934,alveolar,stop,no,alveolar
eB_angry2,0,1,control_lip,phonemes,49,vC,e,b,4802998,4803268,4802898,alveolar,stop,no,alveolar
aT_angry1,1,4,lip,phonemes,50,vC,a,t,4811018,4811326,4810918,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_lip,phonemes,51,Cv,p,a,4819005,4819165,4818905,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_lip,phonemes,52,Cv,t,u,4827020,4827132,4826920,alveolar,stop,no,alveolar
Bi_angry2,1,1,lip,phonemes,53,Cv,b,i,4835028,4835083,4834928,bilabial,stop,yes,bilabial
oB_angry1,1,1,lip,phonemes,54,vC,o,b,4842988,4843328,4842888,alveolar,stop,no,alveolar
Pi_happy1,1,2,lip,phonemes,55,Cv,p,i,4851012,4851071,4850912,bilabial,stop,no,bilabial
aT_angry2,1,4,lip,phonemes,56,vC,a,t,4859036,4859351,4858936,alveolar,stop,no,alveolar
Ba_angry1,1,1,lip,phonemes,57,Cv,b,a,4867030,4867083,4866930,bilabial,stop,yes,bilabial
Pu_happy1,1,2,lip,phonemes,58,Cv,p,u,4874988,4875067,4874888,bilabial,stop,no,bilabial
Tu_angry2,1,4,lip,phonemes,59,Cv,t,u,4883015,4883128,4882915,alveolar,stop,no,alveolar
Ti_angry1,1,4,lip,phonemes,60,Cv,t,i,4923008,4923182,4922908,alveolar,stop,no,alveolar
uD_happy1,0,3,control_lip,phonemes,61,vC,u,d,4931055,4931403,4930955,alveolar,stop,no,alveolar
Ta_angry1,1,4,lip,phonemes,62,Cv,t,a,4939026,4939134,4938926,alveolar,stop,no,alveolar
Te_happy1,1,4,lip,phonemes,63,Cv,t,e,4946985,4947098,4946885,alveolar,stop,no,alveolar
Pi_happy2,1,2,lip,phonemes,64,Cv,p,i,4955011,4955111,4954911,bilabial,stop,no,bilabial
oB_angry2,0,1,control_lip,phonemes,65,vC,o,b,4963018,4963350,4962918,alveolar,stop,no,alveolar
Da_angry2,0,3,control_lip,phonemes,66,Cv,d,a,4971020,4971076,4970920,alveolar,stop,yes,alveolar
Be_happy2,1,1,lip,phonemes,67,Cv,b,e,4979020,4979165,4978920,bilabial,stop,yes,bilabial
iT_angry2,1,4,lip,phonemes,68,vC,i,t,4987014,4987258,4986914,alveolar,stop,no,alveolar
iP_angry1,0,2,control_lip,phonemes,69,vC,i,p,4995038,4995365,4994938,alveolar,stop,no,alveolar
iT_happy1,0,4,control_lip,phonemes,70,vC,i,t,5003052,5003335,5002952,alveolar,stop,no,alveolar
aD_happy2,0,3,control_lip,phonemes,71,vC,a,d,5011030,5011295,5010930,alveolar,stop,no,alveolar
To_happy2,0,4,control_lip,phonemes,72,Cv,t,o,5019013,5019100,5018913,alveolar,stop,no,alveolar
Pe_angry2,1,2,lip,phonemes,73,Cv,p,e,5027041,5027187,5026941,bilabial,stop,no,bilabial
eT_happy2,1,4,lip,phonemes,74,vC,e,t,5035034,5035297,5034934,alveolar,stop,no,alveolar
Ti_angry2,1,4,lip,phonemes,75,Cv,t,i,5042992,5043166,5042892,alveolar,stop,no,alveolar
Ta_happy2,1,4,lip,phonemes,76,Cv,t,a,5051018,5051088,5050918,alveolar,stop,no,alveolar
uP_angry2,0,2,control_lip,phonemes,77,vC,u,p,5059012,5059396,5058912,alveolar,stop,no,alveolar
Tu_happy2,1,4,lip,phonemes,78,Cv,t,u,5067036,5067135,5066936,alveolar,stop,no,alveolar
uT_happy2,1,4,lip,phonemes,79,vC,u,t,5074995,5075323,5074895,alveolar,stop,no,alveolar
De_angry2,1,3,lip,phonemes,80,Cv,d,e,5083020,5083067,5082920,alveolar,stop,yes,alveolar
Po_happy2,1,2,lip,phonemes,81,Cv,p,o,5091045,5091125,5090945,bilabial,stop,no,bilabial
eP_angry2,1,2,lip,phonemes,82,vC,e,p,5099037,5099345,5098937,alveolar,stop,no,alveolar
eD_happy2,0,3,control_lip,phonemes,83,vC,e,d,5107015,5107298,5106915,alveolar,stop,no,alveolar
uT_angry2,1,4,lip,phonemes,84,vC,u,t,5115022,5115302,5114922,alveolar,stop,no,alveolar
iB_happy1,0,1,control_lip,phonemes,85,vC,i,b,5122972,5123308,5122872,alveolar,stop,no,alveolar
eP_happy1,0,2,control_lip,phonemes,86,vC,e,p,5130992,5131277,5130892,alveolar,stop,no,alveolar
Be_angry2,0,1,control_lip,phonemes,87,Cv,b,e,5139009,5139063,5138909,bilabial,stop,yes,bilabial
iD_happy1,1,3,lip,phonemes,88,vC,i,d,5146990,5147311,5146890,alveolar,stop,no,alveolar
uB_happy1,1,1,lip,phonemes,89,vC,u,b,5155017,5155346,5154917,alveolar,stop,no,alveolar
Du_happy1,0,3,control_lip,phonemes,90,Cv,d,u,5163044,5163128,5162944,alveolar,stop,yes,alveolar
Po_angry2,1,2,lip,phonemes,91,Cv,p,o,5171035,5171120,5170935,bilabial,stop,no,bilabial
Ti_happy1,0,4,control_lip,phonemes,92,Cv,t,i,5179020,5179115,5178920,alveolar,stop,no,alveolar
Bu_angry1,0,1,control_lip,phonemes,93,Cv,b,u,5187000,5187069,5186900,bilabial,stop,yes,bilabial
De_happy1,1,3,lip,phonemes,94,Cv,d,e,5195044,5195094,5194944,alveolar,stop,yes,alveolar
Pe_angry1,1,2,lip,phonemes,95,Cv,p,e,5203037,5203186,5202937,bilabial,stop,no,bilabial
Du_angry1,1,3,lip,phonemes,96,Cv,d,u,5211029,5211114,5210929,alveolar,stop,yes,alveolar
iP_happy1,1,2,lip,phonemes,97,vC,i,p,5219020,5219329,5218920,alveolar,stop,no,alveolar
aD_angry2,0,3,control_lip,phonemes,98,vC,a,d,5227014,5227337,5226914,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_lip,phonemes,99,Cv,b,o,5235038,5235092,5234938,bilabial,stop,yes,bilabial
oP_happy1,1,2,lip,phonemes,100,vC,o,p,5243032,5243367,5242932,alveolar,stop,no,alveolar
Te_angry2,0,4,control_lip,phonemes,101,Cv,t,e,5251029,5251141,5250929,alveolar,stop,no,alveolar
Bi_angry1,1,1,lip,phonemes,102,Cv,b,i,5258981,5259043,5258881,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_lip,phonemes,103,vC,a,p,5267015,5267295,5266915,alveolar,stop,no,alveolar
uB_angry2,1,1,lip,phonemes,104,vC,u,b,5275033,5275372,5274933,alveolar,stop,no,alveolar
iB_angry2,1,1,lip,phonemes,105,vC,i,b,5283025,5283355,5282925,alveolar,stop,no,alveolar
oP_angry2,1,2,lip,phonemes,106,vC,o,p,5291018,NaN,5290918,alveolar,stop,no,alveolar
uP_angry1,1,2,lip,phonemes,107,vC,u,p,5299059,5299401,5298959,alveolar,stop,no,alveolar
eD_angry1,1,3,lip,phonemes,108,vC,e,d,5307035,5307310,5306935,alveolar,stop,no,alveolar
aB_angry2,1,1,lip,phonemes,109,vC,a,b,5315028,5315368,5314928,alveolar,stop,no,alveolar
Po_happy1,1,2,lip,phonemes,110,Cv,p,o,5323019,5323114,5322919,bilabial,stop,no,bilabial
oD_happy1,1,3,lip,phonemes,111,vC,o,d,5331045,5331361,5330945,alveolar,stop,no,alveolar
Di_angry1,0,3,control_lip,phonemes,112,Cv,d,i,5339047,5339133,5338947,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_lip,phonemes,113,Cv,t,e,5347040,5347153,5346940,alveolar,stop,no,alveolar
uP_happy1,1,2,lip,phonemes,114,vC,u,p,5354955,5355236,5354855,alveolar,stop,no,alveolar
To_angry1,1,4,lip,phonemes,115,Cv,t,o,5363015,5363100,5362915,alveolar,stop,no,alveolar
oB_happy1,0,1,control_lip,phonemes,116,vC,o,b,5370983,5371315,5370883,alveolar,stop,no,alveolar
iT_angry1,1,4,lip,phonemes,117,vC,i,t,5379032,5379303,5378932,alveolar,stop,no,alveolar
eT_happy1,1,4,lip,phonemes,118,vC,e,t,5387024,5387285,5386924,alveolar,stop,no,alveolar
uD_angry2,0,3,control_lip,phonemes,119,vC,u,d,5395021,5395386,5394921,alveolar,stop,no,alveolar
