Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Bo_angry2,0,7,control_lip,phonemes,1742851,1742751,241,b,o,,1742905,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,1748481,1748381,242,t,a,,1748551,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,1754177,1754077,243,d,e,,1754228,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,1759805,1759705,244,p,e,,1759954,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,1765431,1765331,245,p,u,,1765514,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,1771059,1770959,246,d,a,,1771113,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,1776687,1776587,247,b,i,,1776741,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,1782316,1782216,248,d,o,,1782368,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,1787944,1787844,249,p,i,,1788003,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,1793570,1793470,250,d,o,,1793623,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,1799199,1799099,251,t,i,,1799291,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,1804826,1804726,252,b,o,,1804880,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,1810454,1810354,253,t,e,,1810566,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,1816081,1815981,254,p,a,,1816219,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,1821710,1821610,255,d,a,,1821765,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,1827337,1827237,256,b,u,,1827406,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,1832932,1832832,257,p,o,,1833017,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,1838591,1838491,258,t,a,,1838676,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,1844222,1844122,259,d,u,,1844308,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,1849849,1849749,260,b,i,,1849911,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,1855443,1855343,261,d,i,,1855525,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,1861074,1860974,262,b,e,,1861128,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,1866699,1866599,263,d,i,,1866782,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,1872326,1872226,264,p,u,,1872405,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,1877952,1877852,265,b,i,,1878007,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,1883583,1883483,266,p,o,,1883662,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,1889191,1889091,267,b,o,,1889245,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,1894807,1894707,268,t,u,,1894903,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,1900400,1900300,269,p,o,,1900480,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,1906026,1905926,270,d,u,,1906106,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,1911656,1911556,271,t,o,,1911738,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,1917251,1917151,272,b,a,,1917333,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,1922875,1922775,273,d,e,,1922921,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,1928507,1928407,274,t,u,,1928619,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,1934133,1934033,275,p,a,,1934293,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,1939760,1939660,276,b,e,,1939813,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,1945390,1945290,277,t,e,,1945504,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,1951018,1950918,278,b,a,,1951071,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,1956610,1956510,279,t,u,,1956723,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,1962241,1962141,280,p,e,,1962384,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,1967835,1967735,281,t,i,,1967930,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,1973463,1973363,282,t,o,,1973561,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,1979088,1978988,283,d,i,,1979177,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,1984718,1984618,284,p,i,,1984834,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,1990346,1990246,285,t,i,,1990520,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,1995973,1995873,286,d,u,,1996057,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,2001602,2001502,287,p,a,,2001691,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,2007196,2007096,288,b,a,,2007311,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,2012790,2012690,289,t,e,,2012903,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,2018386,2018286,290,b,e,,2018531,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,lip,phonemes,2055950,2055850,291,b,o,,2056004,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_lip,phonemes,2061575,2061475,292,t,u,,2061671,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,lip,phonemes,2067207,2067107,293,d,o,,2067259,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,lip,phonemes,2072832,2072732,294,p,a,,2072970,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,2078429,2078329,295,p,e,,2078575,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,2084055,2083955,296,b,e,,2084109,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,2089683,2089583,297,d,a,,2089738,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,2095311,2095211,298,p,o,,2095396,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,2100906,2100806,299,b,i,,2100968,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,2106533,2106433,300,t,i,,2106625,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,2112160,2112060,301,d,i,,2112243,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,2117790,2117690,302,b,i,,2117844,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,2123418,2123318,303,d,a,,2123472,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,2129045,2128945,304,t,a,,2129130,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,2134674,2134574,305,d,e,,2134720,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,2140266,2140166,306,b,o,,2140320,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,2145897,2145797,307,d,u,,2145977,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,2151489,2151389,308,p,o,,2151569,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,2157086,2156986,309,b,u,,2157155,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,2162677,2162577,310,t,e,,2162790,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,2168275,2168175,311,p,u,,2168390,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,2173871,2173771,312,d,u,,2173956,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,2179497,2179397,313,p,e,,2179646,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,2185091,2184991,314,d,i,,2185180,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,2190720,2190620,315,p,i,,2190779,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,2196345,2196245,316,t,a,,2196453,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,2201975,2201875,317,b,e,,2202028,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,2207604,2207504,318,p,i,,2207704,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,2213230,2213130,319,d,a,,2213306,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,2218859,2218759,320,b,u,,2218928,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,2224486,2224386,321,b,o,,2224540,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,2230114,2230014,322,d,e,,2230161,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,2235743,2235643,323,t,u,,2235842,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,2241334,2241234,324,p,a,,2241423,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,2246964,2246864,325,d,e,,2247015,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,2252592,2252492,326,t,i,,2252687,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,2258220,2258120,327,p,a,,2258354,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,2263848,2263748,328,p,e,,2263991,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,2269443,2269343,329,b,i,,2269497,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,2275071,2274971,330,t,u,,2275184,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,2280697,2280597,331,b,u,,2280764,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,2286327,2286227,332,d,o,,2286380,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,2291989,2291889,333,t,o,,2292076,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,2297614,2297514,334,p,o,,2297709,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,2303210,2303110,335,t,i,,2303384,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,2308838,2308738,336,p,u,,2308921,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,2314463,2314363,337,d,o,,2314515,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,2320095,2319995,338,t,a,,2320165,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,2325719,2325619,339,b,a,,2325772,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,2331351,2331251,340,p,u,,2331433,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,2336976,2336876,341,d,i,,2337062,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,2342605,2342505,342,t,o,,2342703,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,2348231,2348131,343,p,i,,2348396,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,2353861,2353761,344,b,a,,2353943,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,2359489,2359389,345,t,o,,2359574,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,2365118,2365018,346,t,e,,2365231,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,2370743,2370643,347,b,e,,2370888,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,2376372,2376272,348,t,e,,2376484,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,2382001,2381901,349,b,a,,2382054,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,2387629,2387529,350,d,u,,2387715,NaN,alveolar,stop,yes,alveolar
Ah1,0,NaN,control_BA06,single-phoneme,2632736,2632490,351,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_BA06,single-phoneme,2636579,2636353,352,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_BA06,single-phoneme,2640517,2640350,353,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_BA06,single-phoneme,2644545,2644345,354,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_BA06,single-phoneme,2648529,2648341,355,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_BA06,single-phoneme,2652596,2652337,356,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_BA06,single-phoneme,2656510,2656334,357,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_BA06,single-phoneme,2660475,2660329,358,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_BA06,single-phoneme,2664475,2664325,359,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_BA06,single-phoneme,2668813,2668324,360,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_BA06,single-phoneme,2672465,2672318,361,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_BA06,single-phoneme,2676507,2676314,362,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_BA06,single-phoneme,2680492,2680310,363,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_BA06,single-phoneme,2684455,2684307,364,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_BA06,single-phoneme,2688482,2688301,365,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_BA06,single-phoneme,2692532,2692298,366,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_BA06,single-phoneme,2696458,2696294,367,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_BA06,single-phoneme,2700479,2700291,368,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_BA06,single-phoneme,2704431,2704286,369,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_BA06,single-phoneme,2708402,2708249,370,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_BA06,single-phoneme,2712604,2712315,371,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_BA06,single-phoneme,2716559,2716309,372,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_BA06,single-phoneme,2720454,2720304,373,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_BA06,single-phoneme,2724485,2724299,374,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_BA06,single-phoneme,2728492,2728299,375,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_BA06,single-phoneme,2732503,2732293,376,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_BA06,single-phoneme,2736462,2736290,377,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_BA06,single-phoneme,2740448,2740284,378,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,2744436,2744281,379,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_BA06,single-phoneme,2748528,2748277,380,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_BA06,single-phoneme,2752429,2752274,381,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,2756410,2756270,382,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_BA06,single-phoneme,2760526,2760266,383,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_BA06,single-phoneme,2764485,2764262,384,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_BA06,single-phoneme,2768419,2768258,385,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_BA06,single-phoneme,2773111,2772256,386,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_BA06,single-phoneme,2776473,2776252,387,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_BA06,single-phoneme,2780403,2780247,388,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_BA06,single-phoneme,2784493,2784242,389,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,2788397,2788242,390,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_BA06,single-phoneme,2792433,2792269,391,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_BA06,single-phoneme,2796526,2796266,392,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,2800432,2800292,393,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_BA06,single-phoneme,2804412,2804257,394,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_BA06,single-phoneme,2808406,2808254,395,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_BA06,single-phoneme,2812433,2812251,396,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_BA06,single-phoneme,2816402,2816247,397,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_BA06,single-phoneme,2820423,2820241,398,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_BA06,single-phoneme,2824426,2824273,399,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_BA06,single-phoneme,2828423,2828200,400,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_BA06,single-phoneme,2832343,2832196,401,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_BA06,single-phoneme,2836373,2836195,402,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_BA06,single-phoneme,2840420,2840221,403,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_BA06,single-phoneme,2844397,2844218,404,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_BA06,single-phoneme,2848395,2848248,405,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bot_angry2,1,1,BA06,Words,2910490,2910390,406,b,o,t,2910539,2910937,,,,real
Tup_angry1,0,2,control_BA06,Words,2916117,2916017,407,t,u,p,2916287,2916557,,,,nonce
Dit_happy2,1,2,BA06,Words,2921744,2921644,408,d,i,t,2921836,2922133,,,,nonce
Bit_angry2,1,1,BA06,Words,2927376,2927276,409,b,i,t,2927425,2927709,,,,real
Put_angry1,0,2,control_BA06,Words,2933000,2932900,410,p,u,t,2933147,2933431,,,,nonce
Bed_happy1,0,1,control_BA06,Words,2938626,2938526,411,b,e,d,2938688,2939008,,,,real
Dit_angry2,1,2,BA06,Words,2944257,2944157,412,d,i,t,2944336,2944665,,,,nonce
Tap_happy1,0,1,control_BA06,Words,2949882,2949782,413,t,a,p,2950009,2950343,,,,real
Bep_angry1,1,2,BA06,Words,2955515,2955415,414,b,e,p,2955568,2955853,,,,nonce
Tup_angry2,1,2,BA06,Words,2961141,2961041,415,t,u,p,2961306,2961580,,,,nonce
But_happy1,1,1,BA06,Words,2966769,2966669,416,b,u,t,2966818,2967168,,,,real
Pod_angry1,1,2,BA06,Words,2972398,2972298,417,p,o,d,2972505,2972923,,,,nonce
Bep_happy2,0,2,control_BA06,Words,2978023,2977923,418,b,e,p,2978088,2978317,,,,nonce
Dab_angry2,1,2,BA06,Words,2983650,2983550,419,d,a,b,2983698,2984177,,,,nonce
Bit_happy2,1,1,BA06,Words,2989279,2989179,420,b,i,t,2989325,2989603,,,,real
Deb_angry1,1,2,BA06,Words,2994874,2994774,421,d,e,b,2994924,2995305,,,,nonce
Pod_happy1,0,2,control_BA06,Words,3000500,3000400,422,p,o,d,3000608,3000946,,,,nonce
Bit_happy1,1,1,BA06,Words,3006128,3006028,423,b,i,t,3006177,3006467,,,,real
Deb_angry2,0,2,control_BA06,Words,3011756,3011656,424,d,e,b,3011806,3012119,,,,nonce
Bot_angry2,0,1,control_BA06,Words,3017384,3017284,425,b,o,t,3017433,3017831,,,,real
Pod_happy2,1,2,BA06,Words,3023046,3022946,426,p,o,d,3023123,3023545,,,,nonce
Tup_happy2,1,2,BA06,Words,3028675,3028575,427,t,u,p,3028809,3029115,,,,nonce
Dot_happy1,1,1,BA06,Words,3034304,3034204,428,d,o,t,3034349,3034741,,,,real
Pat_angry1,0,1,control_BA06,Words,3039929,3039829,429,p,a,t,3040096,3040370,,,,real
Dot_angry2,1,1,BA06,Words,3045559,3045459,430,d,o,t,3045607,3045985,,,,real
Tub_happy2,0,1,control_BA06,Words,3051183,3051083,431,t,u,b,3051288,3051627,,,,real
Bep_angry2,1,2,BA06,Words,3056813,3056713,432,b,e,p,3056861,3057153,,,,nonce
Tap_happy2,1,1,BA06,Words,3062441,3062341,433,t,a,p,3062567,3062888,,,,real
Ted_happy1,1,1,BA06,Words,3068070,3067970,434,t,e,d,3068199,3068471,,,,real
Dot_angry1,0,1,control_BA06,Words,3073698,3073598,435,d,o,t,3073745,3074162,,,,real
Dot_happy1,1,1,BA06,Words,3079326,3079226,436,d,o,t,3079371,3079763,,,,real
Dit_happy1,0,2,control_BA06,Words,3084953,3084853,437,d,i,t,3085046,3085325,,,,nonce
Dab_happy1,1,2,BA06,Words,3090582,3090482,438,d,a,b,3090644,3091061,,,,nonce
Pib_angry2,1,2,BA06,Words,3096209,3096109,439,p,i,b,3096282,3096631,,,,nonce
Ted_happy2,0,1,control_BA06,Words,3101835,3101735,440,t,e,d,3101962,3102239,,,,real
But_angry2,1,1,BA06,Words,3107464,3107364,441,b,u,t,3107513,3107910,,,,real
Ted_angry1,1,1,BA06,Words,3113093,3112993,442,t,e,d,3113223,3113546,,,,real
Pib_angry2,0,2,control_BA06,Words,3118718,3118618,443,p,i,b,3118791,3119140,,,,nonce
Tob_happy2,1,2,BA06,Words,3124362,3124262,444,t,o,b,3124471,3124737,,,,nonce
Ted_angry2,1,1,BA06,Words,3129976,3129876,445,t,e,d,3130102,3130460,,,,real
Bad_angry2,0,2,control_BA06,Words,3135610,3135510,446,b,a,d,3135660,3136101,,,,nonce
Pod_angry2,1,2,BA06,Words,3141232,3141132,447,p,o,d,3141340,3141676,,,,nonce
Tob_happy1,0,2,control_BA06,Words,3146857,3146757,448,t,o,b,3146985,3147349,,,,nonce
Pat_angry2,1,1,BA06,Words,3152487,3152387,449,p,a,t,3152625,3152940,,,,real
Dip_happy1,0,1,control_BA06,Words,3158112,3158012,450,d,i,p,3158189,3158521,,,,real
Bad_angry2,1,2,BA06,Words,3163742,3163642,451,b,a,d,3163792,3164233,,,,nonce
Tup_happy2,1,2,BA06,Words,3169372,3169272,452,t,u,p,3169506,3169812,,,,nonce
But_happy2,1,1,BA06,Words,3175003,3174903,453,b,u,t,3175065,3175423,,,,real
Dab_happy2,1,2,BA06,Words,3180626,3180526,454,d,a,b,3180674,3181105,,,,nonce
Pat_happy1,1,1,BA06,Words,3186253,3186153,455,p,a,t,3186380,3186715,,,,real
But_angry1,0,1,control_BA06,Words,3191882,3191782,456,b,u,t,3191931,3192349,,,,real
Bed_happy2,1,1,BA06,Words,3197510,3197410,457,b,e,d,3197557,3197840,,,,real
Dit_angry1,1,2,BA06,Words,3203137,3203037,458,d,i,t,3203187,3203498,,,,nonce
Bep_happy1,1,2,BA06,Words,3208765,3208665,459,b,e,p,3208813,3209121,,,,nonce
Pat_happy2,1,1,BA06,Words,3214394,3214294,460,p,a,t,3214511,3214845,,,,real
Dab_angry1,0,2,control_BA06,Words,3220022,3219922,461,d,a,b,3220070,3220521,,,,nonce
Put_angry2,1,2,BA06,Words,3225648,3225548,462,p,u,t,3225793,3226085,,,,nonce
Tub_happy2,1,1,BA06,Words,3231277,3231177,463,t,u,b,3231382,3231721,,,,real
Bit_angry2,0,1,control_BA06,Words,3236904,3236804,464,b,i,t,3236953,3237237,,,,real
Dip_happy2,1,1,BA06,Words,3242532,3242432,465,d,i,p,3242580,3242945,,,,real
Dit_happy2,1,2,BA06,Words,3280163,3280063,466,d,i,t,3280255,3280552,,,,nonce
Bit_happy2,1,1,BA06,Words,3285790,3285690,467,b,i,t,3285836,3286114,,,,real
Pod_happy1,0,2,control_BA06,Words,3291417,3291317,468,p,o,d,3291525,3291863,,,,nonce
Dip_happy1,0,1,control_BA06,Words,3297044,3296944,469,d,i,p,3297121,3297453,,,,real
Tap_happy2,1,1,BA06,Words,3302674,3302574,470,t,a,p,3302800,3303121,,,,real
Bep_happy1,1,2,BA06,Words,3308302,3308202,471,b,e,p,3308350,3308658,,,,nonce
But_happy2,1,1,BA06,Words,3313930,3313830,472,b,u,t,3313992,3314350,,,,real
Dot_angry2,1,1,BA06,Words,3319559,3319459,473,d,o,t,3319607,3319985,,,,real
Tob_happy1,0,2,control_BA06,Words,3325184,3325084,474,t,o,b,3325312,3325676,,,,nonce
Ted_angry2,1,1,BA06,Words,3330814,3330714,475,t,e,d,3330940,3331298,,,,real
Pat_angry1,0,1,control_BA06,Words,3336406,3336306,476,p,a,t,3336573,3336847,,,,real
Tob_happy2,1,2,BA06,Words,3342035,3341935,477,t,o,b,3342144,3342410,,,,nonce
Dot_happy1,1,1,BA06,Words,3347666,3347566,478,d,o,t,3347711,3348103,,,,real
Tub_happy2,0,1,control_BA06,Words,3353291,3353191,479,t,u,b,3353396,3353735,,,,real
Dip_happy2,1,1,BA06,Words,3358920,3358820,480,d,i,p,3358968,3359333,,,,real
But_happy1,1,1,BA06,Words,3364547,3364447,481,b,u,t,3364596,3364946,,,,real
Bit_angry2,1,1,BA06,Words,3370175,3370075,482,b,i,t,3370224,3370508,,,,real
Deb_angry2,0,2,control_BA06,Words,3375802,3375702,483,d,e,b,3375852,3376165,,,,nonce
Bed_happy1,0,1,control_BA06,Words,3381429,3381329,484,b,e,d,3381491,3381811,,,,real
Put_angry2,1,2,BA06,Words,3387061,3386961,485,p,u,t,3387206,3387498,,,,nonce
Dot_angry1,0,1,control_BA06,Words,3392684,3392584,486,d,o,t,3392731,3393148,,,,real
Bed_happy2,1,1,BA06,Words,3398281,3398181,487,b,e,d,3398328,3398611,,,,real
Dot_happy1,1,1,BA06,Words,3403911,3403811,488,d,o,t,3403956,3404348,,,,real
Bep_angry1,1,2,BA06,Words,3409504,3409404,489,b,e,p,3409557,3409842,,,,nonce
Dab_angry1,0,2,control_BA06,Words,3415130,3415030,490,d,a,b,3415178,3415629,,,,nonce
Pat_happy1,1,1,BA06,Words,3420726,3420626,491,p,a,t,3420853,3421188,,,,real
