Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
Pi_happy2,0,2,control_tongue,phonemes,40,Cv,p,i,6633343,6633443,6633243,bilabial,stop,no,bilabial
Bi_happy2,1,1,tongue,phonemes,41,Cv,b,i,6641336,6641390,6641236,bilabial,stop,yes,bilabial
iP_angry2,1,2,tongue,phonemes,42,vC,i,p,6649339,6649660,6649239,alveolar,stop,no,alveolar
eT_angry2,1,4,tongue,phonemes,43,vC,e,t,6657368,6657658,6657268,alveolar,stop,no,alveolar
oD_angry2,0,3,control_tongue,phonemes,44,vC,o,d,6665333,6665744,6665233,alveolar,stop,no,alveolar
Da_angry1,1,3,tongue,phonemes,45,Cv,d,a,6673334,6673388,6673234,alveolar,stop,yes,alveolar
Be_happy2,0,1,control_tongue,phonemes,46,Cv,b,e,6681300,6681445,6681200,bilabial,stop,yes,bilabial
aP_angry1,1,2,tongue,phonemes,48,vC,a,p,6697363,6697697,6697263,alveolar,stop,no,alveolar
uD_angry2,1,3,tongue,phonemes,49,vC,u,d,6705294,6705659,6705194,alveolar,stop,no,alveolar
Ta_angry1,0,4,control_tongue,phonemes,50,Cv,t,a,6713333,6713441,6713233,alveolar,stop,no,alveolar
eB_happy1,1,1,tongue,phonemes,51,vC,e,b,6721326,6721571,6721226,alveolar,stop,no,alveolar
oP_angry2,0,2,control_tongue,phonemes,52,vC,o,p,6729335,NaN,6729235,alveolar,stop,no,alveolar
Te_happy1,0,4,control_tongue,phonemes,53,Cv,t,e,6737292,6737405,6737192,alveolar,stop,no,alveolar
aP_happy2,1,2,tongue,phonemes,54,vC,a,p,6745321,6745601,6745221,alveolar,stop,no,alveolar
Bo_angry1,0,1,control_tongue,phonemes,55,Cv,b,o,6753293,6753347,6753193,bilabial,stop,yes,bilabial
Ti_angry1,0,4,control_tongue,phonemes,56,Cv,t,i,6761356,6761530,6761256,alveolar,stop,no,alveolar
aB_angry2,0,1,control_tongue,phonemes,57,vC,a,b,6769318,6769658,6769218,alveolar,stop,no,alveolar
Po_happy1,0,2,control_tongue,phonemes,58,Cv,p,o,6777321,6777416,6777221,bilabial,stop,no,bilabial
iP_angry1,1,2,tongue,phonemes,60,vC,i,p,6793281,6793608,6793181,alveolar,stop,no,alveolar
oT_happy2,1,4,tongue,phonemes,61,vC,o,t,6833375,6833716,6833275,alveolar,stop,no,alveolar
Ti_happy2,1,4,tongue,phonemes,62,Cv,t,i,6841277,6841369,6841177,alveolar,stop,no,alveolar
De_angry1,0,3,control_tongue,phonemes,63,Cv,d,e,6849347,6849393,6849247,alveolar,stop,yes,alveolar
oD_angry1,1,3,tongue,phonemes,65,vC,o,d,6865304,6865723,6865204,alveolar,stop,no,alveolar
Bu_happy1,0,1,control_tongue,phonemes,66,Cv,b,u,6873338,6873405,6873238,bilabial,stop,yes,bilabial
Pe_happy1,1,2,tongue,phonemes,67,Cv,p,e,6881335,6881436,6881235,bilabial,stop,no,bilabial
oP_happy1,0,2,control_tongue,phonemes,68,vC,o,p,6889369,6889704,6889269,alveolar,stop,no,alveolar
iD_angry1,1,3,tongue,phonemes,69,vC,i,d,6897338,6897658,6897238,alveolar,stop,no,alveolar
oP_angry1,1,2,tongue,phonemes,70,vC,o,p,6905365,6905683,6905265,alveolar,stop,no,alveolar
eP_happy2,1,2,tongue,phonemes,71,vC,e,p,6913297,6913582,6913197,alveolar,stop,no,alveolar
Bo_happy2,1,1,tongue,phonemes,72,Cv,b,o,6921296,6921350,6921196,bilabial,stop,yes,bilabial
De_happy1,0,3,control_tongue,phonemes,73,Cv,d,e,6929333,6929383,6929233,alveolar,stop,yes,alveolar
To_happy1,1,4,tongue,phonemes,74,Cv,t,o,6937359,6937441,6937259,alveolar,stop,no,alveolar
aP_happy1,1,2,tongue,phonemes,75,vC,a,p,6945363,6945668,6945263,alveolar,stop,no,alveolar
Ta_angry2,0,4,control_tongue,phonemes,76,Cv,t,a,6953296,6953381,6953196,alveolar,stop,no,alveolar
eD_angry2,0,3,control_tongue,phonemes,77,vC,e,d,6961361,6961670,6961261,alveolar,stop,no,alveolar
iB_angry2,0,1,control_tongue,phonemes,78,vC,i,b,6969326,6969656,6969226,alveolar,stop,no,alveolar
Po_angry1,1,2,tongue,phonemes,79,Cv,p,o,6977354,6977433,6977254,bilabial,stop,no,bilabial
Bu_angry2,0,1,control_tongue,phonemes,80,Cv,b,u,6985282,6985351,6985182,bilabial,stop,yes,bilabial
iP_happy1,0,2,control_tongue,phonemes,81,vC,i,p,6993353,6993662,6993253,alveolar,stop,no,alveolar
uT_happy1,1,4,tongue,phonemes,82,vC,u,t,7001318,7001635,7001218,alveolar,stop,no,alveolar
oT_happy1,1,4,tongue,phonemes,83,vC,o,t,7009317,7009644,7009217,alveolar,stop,no,alveolar
Pi_angry2,1,2,tongue,phonemes,84,Cv,p,i,7017349,7017465,7017249,bilabial,stop,no,bilabial
oB_happy2,1,1,tongue,phonemes,85,vC,o,b,7025347,7025677,7025247,alveolar,stop,no,alveolar
uP_angry2,1,2,tongue,phonemes,86,vC,u,p,7033314,7033698,7033214,alveolar,stop,no,alveolar
Ba_happy2,0,1,control_tongue,phonemes,87,Cv,b,a,7041277,7041392,7041177,bilabial,stop,yes,bilabial
Da_angry2,1,3,tongue,phonemes,88,Cv,d,a,7049344,7049400,7049244,alveolar,stop,yes,alveolar
eD_happy1,0,3,control_tongue,phonemes,89,vC,e,d,7057344,7057613,7057244,alveolar,stop,no,alveolar
eT_angry1,1,4,tongue,phonemes,90,vC,e,t,7065343,7065613,7065243,alveolar,stop,no,alveolar
Pa_angry2,1,2,tongue,phonemes,91,Cv,p,a,7073340,7073429,7073240,bilabial,stop,no,bilabial
aP_angry2,1,2,tongue,phonemes,92,vC,a,p,7081306,7081648,7081206,alveolar,stop,no,alveolar
aD_happy2,1,3,tongue,phonemes,93,vC,a,d,7089340,7089605,7089240,alveolar,stop,no,alveolar
uB_happy2,0,1,control_tongue,phonemes,94,vC,u,b,7097336,7097673,7097236,alveolar,stop,no,alveolar
Du_happy2,1,3,tongue,phonemes,95,Cv,d,u,7105302,7105382,7105202,alveolar,stop,yes,alveolar
iP_happy2,0,2,control_tongue,phonemes,96,vC,i,p,7113371,7113688,7113271,alveolar,stop,no,alveolar
oT_angry2,1,4,tongue,phonemes,97,vC,o,t,7121366,7121675,7121266,alveolar,stop,no,alveolar
eD_happy2,1,3,tongue,phonemes,98,vC,e,d,7129299,7129582,7129199,alveolar,stop,no,alveolar
To_angry2,1,4,tongue,phonemes,99,Cv,t,o,7137298,7137396,7137198,alveolar,stop,no,alveolar
Du_happy1,1,3,tongue,phonemes,100,Cv,d,u,7145297,7145381,7145197,alveolar,stop,yes,alveolar
Pi_angry1,1,2,tongue,phonemes,101,Cv,p,i,7153295,7153460,7153195,bilabial,stop,no,bilabial
To_happy2,1,4,tongue,phonemes,102,Cv,t,o,7161294,7161381,7161194,alveolar,stop,no,alveolar
Du_angry2,1,3,tongue,phonemes,103,Cv,d,u,7169292,7169378,7169192,alveolar,stop,yes,alveolar
iB_happy1,1,1,tongue,phonemes,104,vC,i,b,7177323,7177659,7177223,alveolar,stop,no,alveolar
Be_angry2,1,1,tongue,phonemes,105,Cv,b,e,7185294,7185348,7185194,bilabial,stop,yes,bilabial
Pe_happy2,1,2,tongue,phonemes,106,Cv,p,e,7193290,7193433,7193190,bilabial,stop,no,bilabial
Do_angry2,0,3,control_tongue,phonemes,107,Cv,d,o,7201290,7201343,7201190,alveolar,stop,yes,alveolar
eB_angry2,1,1,tongue,phonemes,108,vC,e,b,7209354,7209624,7209254,alveolar,stop,no,alveolar
Tu_happy1,1,4,tongue,phonemes,109,Cv,t,u,7217321,7217417,7217221,alveolar,stop,no,alveolar
iT_happy1,1,4,tongue,phonemes,110,vC,i,t,7225285,7225568,7225185,alveolar,stop,no,alveolar
eP_angry1,0,2,control_tongue,phonemes,111,vC,e,p,7233289,7233578,7233189,alveolar,stop,no,alveolar
oB_angry2,1,1,tongue,phonemes,112,vC,o,b,7241320,7241652,7241220,alveolar,stop,no,alveolar
Te_angry2,1,4,tongue,phonemes,113,Cv,t,e,7249349,7249461,7249249,alveolar,stop,no,alveolar
uD_happy1,1,3,tongue,phonemes,114,vC,u,d,7257314,7257662,7257214,alveolar,stop,no,alveolar
Bo_happy1,1,1,tongue,phonemes,115,Cv,b,o,7265346,7265400,7265246,bilabial,stop,yes,bilabial
eP_happy1,1,2,tongue,phonemes,116,vC,e,p,7273346,7273631,7273246,alveolar,stop,no,alveolar
Pa_happy2,1,2,tongue,phonemes,117,Cv,p,a,7281312,7281472,7281212,bilabial,stop,no,bilabial
aB_happy2,0,1,control_tongue,phonemes,118,vC,a,b,7289313,7289648,7289213,alveolar,stop,no,alveolar
aT_happy2,0,4,control_tongue,phonemes,119,vC,a,t,7297344,7297585,7297244,alveolar,stop,no,alveolar
Tu_angry1,1,4,tongue,phonemes,120,Cv,t,u,7305340,7305452,7305240,alveolar,stop,no,alveolar
aB_happy2,1,1,tongue,phonemes,1,vC,a,b,7538807,7539142,7538707,alveolar,stop,no,alveolar
aT_happy2,1,4,tongue,phonemes,2,vC,a,t,7546804,7547045,7546704,alveolar,stop,no,alveolar
uP_happy2,0,2,control_tongue,phonemes,3,vC,u,p,7554803,7555133,7554703,alveolar,stop,no,alveolar
Do_angry2,1,3,tongue,phonemes,4,Cv,d,o,7562768,7562821,7562668,alveolar,stop,yes,alveolar
eP_angry1,1,2,tongue,phonemes,5,vC,e,p,7570800,7571089,7570700,alveolar,stop,no,alveolar
uT_happy1,0,4,control_tongue,phonemes,6,vC,u,t,7578802,7579119,7578702,alveolar,stop,no,alveolar
Te_happy2,1,4,tongue,phonemes,7,Cv,t,e,7586833,7586947,7586733,alveolar,stop,no,alveolar
aP_angry1,0,2,control_tongue,phonemes,8,vC,a,p,7594803,7595137,7594703,alveolar,stop,no,alveolar
Ta_angry2,1,4,tongue,phonemes,9,Cv,t,a,7602832,7602917,7602732,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_tongue,phonemes,10,Cv,p,u,7610829,7610911,7610729,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_tongue,phonemes,11,Cv,t,u,7618829,7618925,7618729,alveolar,stop,no,alveolar
iD_happy2,1,3,tongue,phonemes,12,vC,i,d,7626826,7627165,7626726,alveolar,stop,no,alveolar
eB_happy2,1,1,tongue,phonemes,13,vC,e,b,7634858,7635100,7634758,alveolar,stop,no,alveolar
Ba_happy2,1,1,tongue,phonemes,14,Cv,b,a,7642857,7642972,7642757,bilabial,stop,yes,bilabial
eD_angry2,1,3,tongue,phonemes,15,vC,e,d,7650858,7651167,7650758,alveolar,stop,no,alveolar
aB_happy1,1,1,tongue,phonemes,16,vC,a,b,7658856,7659178,7658756,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_tongue,phonemes,17,Cv,p,a,7666817,7666955,7666717,bilabial,stop,no,bilabial
Do_happy2,1,3,tongue,phonemes,18,Cv,d,o,7674820,7674872,7674720,alveolar,stop,yes,alveolar
Bu_happy2,1,1,tongue,phonemes,19,Cv,b,u,7682819,7682887,7682719,bilabial,stop,yes,bilabial
aB_angry1,1,1,tongue,phonemes,20,vC,a,b,7690816,7691157,7690716,alveolar,stop,no,alveolar
aT_happy1,1,4,tongue,phonemes,21,vC,a,t,7698783,7699065,7698683,alveolar,stop,no,alveolar
Po_angry1,0,2,control_tongue,phonemes,22,Cv,p,o,7706878,7706957,7706778,bilabial,stop,no,bilabial
uD_angry1,1,3,tongue,phonemes,23,vC,u,d,7714848,7715238,7714748,alveolar,stop,no,alveolar
Di_happy1,1,3,tongue,phonemes,24,Cv,d,i,7722812,7722895,7722712,alveolar,stop,yes,alveolar
iB_angry1,1,1,tongue,phonemes,25,vC,i,b,7730812,7731148,7730712,alveolar,stop,no,alveolar
Ta_happy1,1,4,tongue,phonemes,26,Cv,t,a,7738810,7738947,7738710,alveolar,stop,no,alveolar
Ba_happy1,1,1,tongue,phonemes,27,Cv,b,a,7746808,7746890,7746708,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_tongue,phonemes,28,vC,e,t,7754778,7755048,7754678,alveolar,stop,no,alveolar
Do_happy1,1,3,tongue,phonemes,29,Cv,d,o,7762772,7762824,7762672,alveolar,stop,yes,alveolar
oD_happy2,1,3,tongue,phonemes,30,vC,o,d,7770806,7771144,7770706,alveolar,stop,no,alveolar
Ba_angry2,1,1,tongue,phonemes,31,Cv,b,a,7778839,7778892,7778739,bilabial,stop,yes,bilabial
To_angry2,0,4,control_tongue,phonemes,32,Cv,t,o,7786840,7786938,7786740,alveolar,stop,no,alveolar
eD_happy1,1,3,tongue,phonemes,33,vC,e,d,7794834,7795103,7794734,alveolar,stop,no,alveolar
iP_happy2,1,2,tongue,phonemes,34,vC,i,p,7802835,7803152,7802735,alveolar,stop,no,alveolar
Di_angry2,0,3,control_tongue,phonemes,35,Cv,d,i,7810832,7810921,7810732,alveolar,stop,yes,alveolar
Bu_angry2,1,1,tongue,phonemes,36,Cv,b,u,7818799,7818868,7818699,bilabial,stop,yes,bilabial
Pu_angry1,1,2,tongue,phonemes,37,Cv,p,u,7826867,7826950,7826767,bilabial,stop,no,bilabial
Bu_happy1,1,1,tongue,phonemes,38,Cv,b,u,7834864,7834931,7834764,bilabial,stop,yes,bilabial
De_angry1,1,3,tongue,phonemes,39,Cv,d,e,7842863,7842909,7842763,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_tongue,phonemes,40,vC,o,b,7850830,7851160,7850730,alveolar,stop,no,alveolar
oD_angry2,1,3,tongue,phonemes,41,vC,o,d,7858826,7859237,7858726,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_tongue,phonemes,42,Cv,p,i,7866796,7866912,7866696,bilabial,stop,no,bilabial
Bo_angry1,1,1,tongue,phonemes,43,Cv,b,o,7874890,7874944,7874790,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_tongue,phonemes,44,vC,o,t,7882823,7883150,7882723,alveolar,stop,no,alveolar
uB_happy2,1,1,tongue,phonemes,45,vC,u,b,7890788,7891125,7890688,alveolar,stop,no,alveolar
oT_angry1,1,4,tongue,phonemes,46,vC,o,t,7898819,7899150,7898719,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_tongue,phonemes,47,Cv,p,e,7906856,7906999,7906756,bilabial,stop,no,bilabial
Di_happy2,1,3,tongue,phonemes,48,Cv,d,i,7914851,7914933,7914751,alveolar,stop,yes,alveolar
oP_happy2,1,2,tongue,phonemes,49,vC,o,p,7922816,7923139,7922716,alveolar,stop,no,alveolar
eB_angry2,0,1,control_tongue,phonemes,50,vC,e,b,7930784,7931054,7930684,alveolar,stop,no,alveolar
aT_angry1,1,4,tongue,phonemes,51,vC,a,t,7938814,7939122,7938714,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_tongue,phonemes,52,Cv,p,a,7946778,7946938,7946678,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_tongue,phonemes,53,Cv,t,u,7954848,7954960,7954748,alveolar,stop,no,alveolar
oB_angry1,1,1,tongue,phonemes,55,vC,o,b,7970776,7971116,7970676,alveolar,stop,no,alveolar
Pi_happy1,1,2,tongue,phonemes,56,Cv,p,i,7978808,7978867,7978708,bilabial,stop,no,bilabial
aT_angry2,1,4,tongue,phonemes,57,vC,a,t,7986808,7987123,7986708,alveolar,stop,no,alveolar
Ba_angry1,1,1,tongue,phonemes,58,Cv,b,a,7994839,7994892,7994739,bilabial,stop,yes,bilabial
Pu_happy1,1,2,tongue,phonemes,59,Cv,p,u,8002805,8002884,8002705,bilabial,stop,no,bilabial
Tu_angry2,1,4,tongue,phonemes,60,Cv,t,u,8010837,8010950,8010737,alveolar,stop,no,alveolar
Ti_angry1,1,4,tongue,phonemes,61,Cv,t,i,8050931,8051105,8050831,alveolar,stop,no,alveolar
uD_happy1,0,3,control_tongue,phonemes,62,vC,u,d,8058797,8059145,8058697,alveolar,stop,no,alveolar
Ta_angry1,1,4,tongue,phonemes,63,Cv,t,a,8066863,8066971,8066763,alveolar,stop,no,alveolar
Te_happy1,1,4,tongue,phonemes,64,Cv,t,e,8074828,8074941,8074728,alveolar,stop,no,alveolar
Pi_happy2,1,2,tongue,phonemes,65,Cv,p,i,8082793,8082893,8082693,bilabial,stop,no,bilabial
oB_angry2,0,1,control_tongue,phonemes,66,vC,o,b,8090824,8091156,8090724,alveolar,stop,no,alveolar
Da_angry2,0,3,control_tongue,phonemes,67,Cv,d,a,8098853,8098909,8098753,alveolar,stop,yes,alveolar
Be_happy2,1,1,tongue,phonemes,68,Cv,b,e,8106857,8107002,8106757,bilabial,stop,yes,bilabial
iT_angry2,1,4,tongue,phonemes,69,vC,i,t,8114824,8115068,8114724,alveolar,stop,no,alveolar
iP_angry1,0,2,control_tongue,phonemes,70,vC,i,p,8122823,8123150,8122723,alveolar,stop,no,alveolar
iT_happy1,0,4,control_tongue,phonemes,71,vC,i,t,8130820,8131103,8130720,alveolar,stop,no,alveolar
aD_happy2,0,3,control_tongue,phonemes,72,vC,a,d,8138818,8139083,8138718,alveolar,stop,no,alveolar
To_happy2,0,4,control_tongue,phonemes,73,Cv,t,o,8146818,8146905,8146718,alveolar,stop,no,alveolar
Pe_angry2,1,2,tongue,phonemes,74,Cv,p,e,8154816,8154962,8154716,bilabial,stop,no,bilabial
eT_happy2,1,4,tongue,phonemes,75,vC,e,t,8162815,8163078,8162715,alveolar,stop,no,alveolar
Ti_angry2,1,4,tongue,phonemes,76,Cv,t,i,8170848,8171022,8170748,alveolar,stop,no,alveolar
Ta_happy2,1,4,tongue,phonemes,77,Cv,t,a,8178850,8178920,8178750,alveolar,stop,no,alveolar
uP_angry2,0,2,control_tongue,phonemes,78,vC,u,p,8186809,8187193,8186709,alveolar,stop,no,alveolar
Tu_happy2,1,4,tongue,phonemes,79,Cv,t,u,8194843,8194942,8194743,alveolar,stop,no,alveolar
uT_happy2,1,4,tongue,phonemes,80,vC,u,t,8202842,8203170,8202742,alveolar,stop,no,alveolar
De_angry2,1,3,tongue,phonemes,81,Cv,d,e,8210809,8210856,8210709,alveolar,stop,yes,alveolar
Po_happy2,1,2,tongue,phonemes,82,Cv,p,o,8218808,8218888,8218708,bilabial,stop,no,bilabial
eP_angry2,1,2,tongue,phonemes,83,vC,e,p,8226805,8227113,8226705,alveolar,stop,no,alveolar
eD_happy2,0,3,control_tongue,phonemes,84,vC,e,d,8234807,8235090,8234707,alveolar,stop,no,alveolar
uT_angry2,1,4,tongue,phonemes,85,vC,u,t,8242835,8243115,8242735,alveolar,stop,no,alveolar
iB_happy1,0,1,control_tongue,phonemes,86,vC,i,b,8250805,8251141,8250705,alveolar,stop,no,alveolar
eP_happy1,0,2,control_tongue,phonemes,87,vC,e,p,8258869,8259154,8258769,alveolar,stop,no,alveolar
Be_angry2,0,1,control_tongue,phonemes,88,Cv,b,e,8266836,8266890,8266736,bilabial,stop,yes,bilabial
iD_happy1,1,3,tongue,phonemes,89,vC,i,d,8274865,8275186,8274765,alveolar,stop,no,alveolar
uB_happy1,1,1,tongue,phonemes,90,vC,u,b,8282865,8283194,8282765,alveolar,stop,no,alveolar
eB_happy1,0,1,control_tongue,phonemes,91,vC,e,b,8290834,8291079,8290734,alveolar,stop,no,alveolar
Po_angry2,1,2,tongue,phonemes,92,Cv,p,o,8298829,8298914,8298729,bilabial,stop,no,bilabial
Bu_angry1,0,1,control_tongue,phonemes,94,Cv,b,u,8314829,8314898,8314729,bilabial,stop,yes,bilabial
De_happy1,1,3,tongue,phonemes,95,Cv,d,e,8322792,8322842,8322692,alveolar,stop,yes,alveolar
Pe_angry1,1,2,tongue,phonemes,96,Cv,p,e,8330790,8330939,8330690,bilabial,stop,no,bilabial
Du_angry1,1,3,tongue,phonemes,97,Cv,d,u,8338789,8338874,8338689,alveolar,stop,yes,alveolar
iP_happy1,1,2,tongue,phonemes,98,vC,i,p,8346787,8347096,8346687,alveolar,stop,no,alveolar
aD_angry2,0,3,control_tongue,phonemes,99,vC,a,d,8354786,8355109,8354686,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_tongue,phonemes,100,Cv,b,o,8362784,8362838,8362684,bilabial,stop,yes,bilabial
oP_happy1,1,2,tongue,phonemes,101,vC,o,p,8370785,8371120,8370685,alveolar,stop,no,alveolar
Te_angry2,0,4,control_tongue,phonemes,102,Cv,t,e,8378815,8378927,8378715,alveolar,stop,no,alveolar
Bi_angry1,1,1,tongue,phonemes,103,Cv,b,i,8386783,8386845,8386683,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_tongue,phonemes,104,vC,a,p,8394750,8395030,8394650,alveolar,stop,no,alveolar
uB_angry2,1,1,tongue,phonemes,105,vC,u,b,8402846,8403185,8402746,alveolar,stop,no,alveolar
iB_angry2,1,1,tongue,phonemes,106,vC,i,b,8410813,8411143,8410713,alveolar,stop,no,alveolar
oP_angry2,1,2,tongue,phonemes,107,vC,o,p,8418811,NaN,8418711,alveolar,stop,no,alveolar
uP_angry1,1,2,tongue,phonemes,108,vC,u,p,8426809,8427151,8426709,alveolar,stop,no,alveolar
eD_angry1,1,3,tongue,phonemes,109,vC,e,d,8434877,8435152,8434777,alveolar,stop,no,alveolar
aB_angry2,1,1,tongue,phonemes,110,vC,a,b,8442808,8443148,8442708,alveolar,stop,no,alveolar
Po_happy1,1,2,tongue,phonemes,111,Cv,p,o,8450839,8450934,8450739,bilabial,stop,no,bilabial
oD_happy1,1,3,tongue,phonemes,112,vC,o,d,8458873,8459189,8458773,alveolar,stop,no,alveolar
Di_angry1,0,3,control_tongue,phonemes,113,Cv,d,i,8466842,8466928,8466742,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_tongue,phonemes,114,Cv,t,e,8474839,8474952,8474739,alveolar,stop,no,alveolar
uP_happy1,1,2,tongue,phonemes,115,vC,u,p,8482869,8483150,8482769,alveolar,stop,no,alveolar
To_angry1,1,4,tongue,phonemes,116,Cv,t,o,8490834,8490919,8490734,alveolar,stop,no,alveolar
oB_happy1,0,1,control_tongue,phonemes,117,vC,o,b,8498836,8499168,8498736,alveolar,stop,no,alveolar
iT_angry1,1,4,tongue,phonemes,118,vC,i,t,8506797,8507068,8506697,alveolar,stop,no,alveolar
eT_happy1,1,4,tongue,phonemes,119,vC,e,t,8514797,8515058,8514697,alveolar,stop,no,alveolar
uD_angry2,0,3,control_tongue,phonemes,120,vC,u,d,8522796,8523161,8522696,alveolar,stop,no,alveolar
